,description,title,company,created,contract_time,adref,location,__CLASS__,salary_is_predicted,redirect_url,category,id,latitude,longitude,salary_max,salary_min,contract_type
324,"We help the world run better At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging – but it matters. You'll find a place where you can be yourself, prioritize your wellbeing, and truly belong. What's in it for you? Constant learning, skill growth, great benefits, and a team that wants you to grow and succee…",Expert MLOps Platform Engineer,"{'display_name': 'SAP', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-04-03T17:26:36Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT0JscmU1NWo4UkdERy1jYWpPUnBRdyIsImkiOiI1Njg5MjA1NDQwIn0.wIQ70JR0GJvfSks_qrsS1Ux5WOOG3pf4DqWR6OSNV78,"{'area': ['Canada'], 'display_name': 'Canada', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5689205440?utm_medium=api&utm_source=dc9dca8a,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT Jobs'}",5689205440,,,,,
325,"We help the world run better At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging - but it matters. You'll find a place where you can be yourself, prioritize your wellbeing, and truly belong. What's in it for you? Constant learning, skill growth, great benefits, and a team that wants you to grow and succee…",Expert MLOps Platform Engineer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SAP'}",2026-06-04T18:10:26Z,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MjQ3MzkyNyIsInMiOiJPQmxyZTU1ajhSR0RHLWNhak9ScFF3In0.N5awkX2fW2YubTao8zFdUTftHCh-GfbXgZqiYeF9Nhk,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Greater Vancouver, British Columbia', 'area': ['Canada', 'British Columbia', 'Greater Vancouver']}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5752473927?utm_medium=api&utm_source=dc9dca8a,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT Jobs'}",5752473927,49.256582,-122.898456,,,
326,"6-month contract Data Engineer role focused on MLOps working with a global retail organization. 6-month contract role Data Engineer focused specifically on MLOps and platform engineering Global client located in downtown Vancouver, primarily on-site work What & Why: Our client is looking to add a Data Engineer role to join their Data Platform team, focused specifically on ML Ops and platform engineering. This team provides the foundational data infrastructure that enables teams across the enter…",Data Engineer - MLOps,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Swim Recruiting'}",2026-05-28T17:49:34Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT0JscmU1NWo4UkdERy1jYWpPUnBRdyIsImkiOiI1NzQzOTY5Mzg3In0.C9vm5yqACkfZSuQMabdUh_RWqDfzQXTDNnpDc6X5BM4,"{'area': ['Canada', 'British Columbia', 'Greater Vancouver'], 'display_name': 'Greater Vancouver, British Columbia', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5743969387?utm_medium=api&utm_source=dc9dca8a,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs'}",5743969387,49.256582,-122.898456,,,
327,"You are as unique as your background, experience and point of view. Here, you’ll be encouraged, empowered and challenged to be your best self. You'll work with dynamic colleagues - experts in their fields - who are eager to share their knowledge with you. Your leaders will inspire and help you reach your potential and soar to new heights. Every day, you'll have new and exciting opportunities to make life brighter for our Clients - who are at the heart of everything we do. Discover how you can m…",Lead Software Engineer - MLOps,"{'display_name': 'Sun Life', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-04-18T16:31:47Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT0JscmU1NWo4UkdERy1jYWpPUnBRdyIsImkiOiI1NzAzOTE4ODk0In0.80tK78Qoq9JV-9Ssfvg4CC5DeVTGkFuyVyjKiZ7BYVw,"{'area': ['Canada'], 'display_name': 'Canada', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5703918894?utm_medium=api&utm_source=dc9dca8a,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5703918894,,,,,
328,"This position is posted by Jobgether on behalf of a partner company. We are currently looking for a Software Engineer – MLOps Technology in Canada. This role sits at the intersection of software engineering, cloud infrastructure, and machine learning operations, focusing on building and maintaining scalable platforms that support modern AI and data-driven applications. You will contribute to the full software development lifecycle, translating business and user requirements into robust technica…",Software Engineer - MLOps Technology,"{'display_name': 'Jobgether', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-06-06T16:51:55Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDc4NjE3MiIsInMiOiJPQmxyZTU1ajhSR0RHLWNhak9ScFF3In0.KcJKIf2jLc8xW-AF9TNRxN9Er0F4qruiNmIQ81pT5xI,"{'display_name': 'Canada', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Canada']}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5754786172?utm_medium=api&utm_source=dc9dca8a,"{'label': 'Engineering Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'engineering-jobs'}",5754786172,,,113900.0,61600.0,
329,"Application Deadline: 06/18/2026 Address: 100 King Street West Job Family Group: Technology Drives the overall software development lifecycle including working across functional teams to transform requirements into features, managing development teams and processes, and conducting software testing and maintenance. Specific project areas of focus includes translating user requirements into technical specifications, writing code and managing the preparation of design specifications. Supports syst…",Software Engineer - MLOps Technology,"{'display_name': 'BMO', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-06-02T18:06:17Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT0JscmU1NWo4UkdERy1jYWpPUnBRdyIsImkiOiI1NzQ5NzQ3MjU2In0._pP7KvI01hPbbo1uzeB9JBF9aXnVygwP704p3qTylmE,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Toronto, Ontario', 'area': ['Canada', 'Ontario', 'Toronto']}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5749747256?utm_medium=api&utm_source=dc9dca8a,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs'}",5749747256,43.706102,-79.402726,,,
330,"Job Requisition ID  26WD96432 Position Overview The work we do at Autodesk touches nearly every person on the planet. By creating software tools for making buildings, machines, and even the latest movies, we influence and empower some of the most creative people in the world. As a Senior Machine Learning Engineer focused on Machine Learning Ops (MLOps) for CAD and BIM, you will ensure AI-powered experiences meet high standards for reliability, scalability, and operational excellence across Auto…","Senior Machine Learning Engineer, MLOps West Coast","{'display_name': 'Autodesk', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-04-09T01:24:19Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT0JscmU1NWo4UkdERy1jYWpPUnBRdyIsImkiOiI1Njk0MjAyMDgzIn0.BMVlNxhrfXNBtJafHD63l2fSExuZzLAtiCp4c3PZg0A,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Greater Vancouver, British Columbia', 'area': ['Canada', 'British Columbia', 'Greater Vancouver']}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5694202083?utm_medium=api&utm_source=dc9dca8a,"{'label': 'IT Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",5694202083,49.256582,-122.898456,,,
331,"Job Description Insight Global is seeking a hands-on AWS SageMaker Engineer to support the build-out of a new, dedicated SageMaker environment for Wealth Management. This role is purely development and engineering focused, responsible for building, deploying, and operationalizing machine learning models and MLOps pipelines - not high-level architecture or strategy. The ideal candidate has strong experience developing production-ready ML solutions in AWS SageMaker, working closely with data scie…",AWS Sagemaker Engineer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Insight Global'}",2026-04-02T00:58:00Z,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4Njg4NTE0OSIsInMiOiJPQmxyZTU1ajhSR0RHLWNhak9ScFF3In0.M1oDz2OTnEG4G5ED9fjWnITkofu61mSBaIXM-4BF5SI,"{'area': ['Canada', 'Ontario', 'Hamilton region'], 'display_name': 'Hamilton region, Ontario', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5686885149?utm_medium=api&utm_source=dc9dca8a,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs'}",5686885149,43.250887,-79.996792,,,
332,"Job Description Job Description Senior Engineer – Generative AI & Agentic Frameworks Location: US / Canada (Remote/Hybrid) Type: Contract / Full-Time Overview: We are looking for a Senior Engineer to lead development of Generative AI and agentic frameworks supporting enterprise-scale AI transformation. Key Responsibilities: Architect and implement GenAI and agent-based solutions Develop scalable AI pipelines integrated with cloud platforms Ensure governance, reliability, and performance of AI s…",Senior Engineer - Generative AI & Agentic Frameworks - AIRLHV,"{'display_name': 'NavitasPartners', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-05-28T05:38:16Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MzMxMTIyMiIsInMiOiJPQmxyZTU1ajhSR0RHLWNhak9ScFF3In0.j_5AV9j2dzOPWDjr3BpBTLqaaSKYIr2PECXPTdPjqYo,"{'area': ['Canada', 'Québec', 'Outaouais', 'Gatineau'], 'display_name': 'Gatineau, Outaouais', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5743311222?utm_medium=api&utm_source=dc9dca8a,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT Jobs'}",5743311222,45.466091,-75.704464,,,contract
333,"Job Description Job Description Senior Engineer – Generative AI & Agentic Frameworks Location: US / Canada (Remote/Hybrid) Type: Contract / Full-Time Overview: We are looking for a Senior Engineer to lead development of Generative AI and agentic frameworks supporting enterprise-scale AI transformation. Key Responsibilities: Architect and implement GenAI and agent-based solutions Develop scalable AI pipelines integrated with cloud platforms Ensure governance, reliability, and performance of AI s…",Senior Engineer - Generative AI & Agentic Frameworks - AIRLHV,"{'display_name': 'NavitasPartners', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-05-28T05:49:00Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT0JscmU1NWo4UkdERy1jYWpPUnBRdyIsImkiOiI1NzQzMzIyMjE2In0.L_qXuHhCmqy2797G3BVnJsKwniIGTADhIVWBW7CghLc,"{'display_name': 'Laval, Laval region', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Canada', 'Québec', 'Laval region', 'Laval']}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5743322216?utm_medium=api&utm_source=dc9dca8a,"{'label': 'IT Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",5743322216,45.581149,-73.742893,,,contract
334,"Job Description Job Description Senior Engineer – Generative AI & Agentic Frameworks Location: US / Canada (Remote/Hybrid) Type: Contract / Full-Time Overview: We are looking for a Senior Engineer to lead development of Generative AI and agentic frameworks supporting enterprise-scale AI transformation. Key Responsibilities: Architect and implement GenAI and agent-based solutions Develop scalable AI pipelines integrated with cloud platforms Ensure governance, reliability, and performance of AI s…",Senior Engineer - Generative AI & Agentic Frameworks - AIRLHV,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'NavitasPartners'}",2026-05-28T05:44:33Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MzMxNTU2NCIsInMiOiJPQmxyZTU1ajhSR0RHLWNhak9ScFF3In0.EAz31-5fZdrcxDeg8fPMP7H0DvDEYetW4V5zunWjinM,"{'display_name': 'Montréal, Québec', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Canada', 'Québec', 'Montréal']}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5743315564?utm_medium=api&utm_source=dc9dca8a,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5743315564,45.544959,-73.588138,,,contract
335,"Job Description Job Description Senior Engineer – Generative AI & Agentic Frameworks Location: US / Canada (Remote/Hybrid) Type: Contract / Full-Time Overview: We are looking for a Senior Engineer to lead development of Generative AI and agentic frameworks supporting enterprise-scale AI transformation. Key Responsibilities: Architect and implement GenAI and agent-based solutions Develop scalable AI pipelines integrated with cloud platforms Ensure governance, reliability, and performance of AI s…",Senior Engineer - Generative AI & Agentic Frameworks - AIRLHV,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'NavitasPartners'}",2026-05-28T05:46:04Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT0JscmU1NWo4UkdERy1jYWpPUnBRdyIsImkiOiI1NzQzMzE3NDEwIn0.dgeRqnbJJnqlYt9wPjbcHfrg6ZlLnt2QkDw6Gz7Nt8U,"{'area': ['Canada', 'Québec'], 'display_name': 'Québec, Canada', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5743317410?utm_medium=api&utm_source=dc9dca8a,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5743317410,47.262372,-72.213404,,,contract
336,"Job Description Job Description Lead ML Engineer – Cloud AI, MLOps & Agentic AI Location: US / Canada (Remote/Hybrid) Type: Contract / Full-Time Overview: We are looking for a Lead ML Engineer to drive enterprise AI initiatives, focusing on MLOps, GenAI, and next-generation agentic AI systems in cloud environments. Key Responsibilities: Lead design and deployment of ML and GenAI solutions Build scalable MLOps pipelines and automation frameworks Collaborate with architects and engineering teams …","Lead ML Engineer - Cloud AI, MLOps & Agentic AI - AIRLHV","{'display_name': 'NavitasPartners', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-05-28T05:46:58Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MzMxODk0OSIsInMiOiJPQmxyZTU1ajhSR0RHLWNhak9ScFF3In0.ztYPq2DJtjAIBKLEYXVMnlFweLexneTXItxH8KcFEZU,"{'area': ['Canada', 'Alberta', 'Red Deer region', 'Red Deer'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Red Deer, Red Deer region'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5743318949?utm_medium=api&utm_source=dc9dca8a,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs'}",5743318949,52.268498,-113.803444,,,contract
337,"Job Description Job Description Lead ML Engineer – Cloud AI, MLOps & Agentic AI Location: US / Canada (Remote/Hybrid) Type: Contract / Full-Time Overview: We are looking for a Lead ML Engineer to drive enterprise AI initiatives, focusing on MLOps, GenAI, and next-generation agentic AI systems in cloud environments. Key Responsibilities: Lead design and deployment of ML and GenAI solutions Build scalable MLOps pipelines and automation frameworks Collaborate with architects and engineering teams …","Lead ML Engineer - Cloud AI, MLOps & Agentic AI - AIRLHV","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'NavitasPartners'}",2026-05-28T05:39:54Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MzMxMjA5NiIsInMiOiJPQmxyZTU1ajhSR0RHLWNhak9ScFF3In0.5Mtbd3D2-crX2ruH7tUG9qtmSpCPziJCBX3AcLvWQfk,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Edmonton, Edmonton region', 'area': ['Canada', 'Alberta', 'Edmonton region', 'Edmonton']}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5743312096?utm_medium=api&utm_source=dc9dca8a,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5743312096,53.536055,-113.502542,,,contract
338,"Job Description Job Description Lead ML Engineer – Cloud AI, MLOps & Agentic AI Location: US / Canada (Remote/Hybrid) Type: Contract / Full-Time Overview: We are looking for a Lead ML Engineer to drive enterprise AI initiatives, focusing on MLOps, GenAI, and next-generation agentic AI systems in cloud environments. Key Responsibilities: Lead design and deployment of ML and GenAI solutions Build scalable MLOps pipelines and automation frameworks Collaborate with architects and engineering teams …","Lead ML Engineer - Cloud AI, MLOps & Agentic AI - AIRLHV","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'NavitasPartners'}",2026-05-28T05:39:14Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT0JscmU1NWo4UkdERy1jYWpPUnBRdyIsImkiOiI1NzQzMzExODA3In0.PdBg_ok2LfxQhqupUmfVZAeBoTsBB9cLtaO0wg-757M,"{'area': ['Canada', 'Alberta', 'Lethbridge region', 'Lethbridge'], 'display_name': 'Lethbridge, Lethbridge region', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5743311807?utm_medium=api&utm_source=dc9dca8a,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs'}",5743311807,49.69316,-112.82664,,,contract
339,"Job Description Job Description Lead ML Engineer – Cloud AI, MLOps & Agentic AI Location: US / Canada (Remote/Hybrid) Type: Contract / Full-Time Overview: We are looking for a Lead ML Engineer to drive enterprise AI initiatives, focusing on MLOps, GenAI, and next-generation agentic AI systems in cloud environments. Key Responsibilities: Lead design and deployment of ML and GenAI solutions Build scalable MLOps pipelines and automation frameworks Collaborate with architects and engineering teams …","Lead ML Engineer - Cloud AI, MLOps & Agentic AI - AIRLHV","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'NavitasPartners'}",2026-05-28T05:43:58Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MzMxNDE1NiIsInMiOiJPQmxyZTU1ajhSR0RHLWNhak9ScFF3In0.k9mGx4Iop82D2sTfjEbFw7h98Q_FvuRrJm-H85aZweY,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Calgary, Calgary region', 'area': ['Canada', 'Alberta', 'Calgary region', 'Calgary']}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5743314156?utm_medium=api&utm_source=dc9dca8a,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5743314156,51.040175,-114.078513,,,contract
